rodada,data,dia da semana,hora,mandante,visitante,formacao_mandante,formacao_visitante,tecnico_mandante,tecnico_visitante,vencedor,perdedor,arena,mandante_placar,visitante_placar,mandante_estado,visitante_estado,edição
36,2014-11-22,Sábado,19:33,Internacional,Atletico-MG,,,A. da Silva Braga,L. Culpi,Internacional,Atletico-MG,Estádio José Pinheiro Borda,2,1,RS,MG,2014
36,2014-11-22,Sábado,20:59,Bahia,Athletico-PR,,,C. Fabian,C. dos Santos Oliveira,Athletico-PR,Bahia,Itaipava Arena Fonte Nova,1,2,BA,PR,2014
36,2014-11-23,Domingo,16:59,Flamengo,Criciuma,,,V. Luxemburgo da Silva,L. Vieira,Empate,Empate,Castelão de São Luís,1,1,RJ,SC,2014
36,2014-11-23,Domingo,17:00,Santos,Sao Paulo,,,E. Alves Moreira,M. Ramalho,Sao Paulo,Santos,Arena Pantanal,0,1,SP,SP,2014
36,2014-11-23,Domingo,17:00,Sport,Fluminense,,,E. Baptista,C. Borges dos Santos,Empate,Empate,Arena de Pernambuco,2,2,PE,RJ,2014
36,2014-11-23,Domingo,17:01,Cruzeiro,Goias,,,M. de Oliveira Santos,S. Drubscky de Campos,Cruzeiro,Goias, Mineirão,2,1,MG,GO,2014
36,2014-11-23,Domingo,17:01,Figueirense,Vitoria,,,A. Fucks,N. da Silveira Júnior,Figueirense,Vitoria, Orlando Scarpelli,2,0,SC,BA,2014
36,2014-11-23,Domingo,19:29,Chapecoense,Botafogo-RJ,,,C. Rodrigues,V. Carmo Mancini,Chapecoense,Botafogo-RJ,Arena Condá,2,0,SC,RJ,2014
36,2014-11-23,Domingo,19:31,Corinthians,Gremio,,,L. Venker de Menezes,L. Scolari,Corinthians,Gremio,Neo Química Arena,1,0,SP,RS,2014
36,2014-11-23,Domingo,19:32,Coritiba,Palmeiras,,,M. dos Santos Gonçalves,D. Silvestre Júnior,Coritiba,Palmeiras, Couto Pereira,2,0,PR,SP,2014
37,2014-11-29,Sábado,19:30,Criciuma,Sport,,,L. Vieira,E. Baptista,Empate,Empate,Estádio Heriberto Hülse,2,2,SC,PE,2014
37,2014-11-29,Sábado,19:33,Internacional,Palmeiras,,,A. da Silva Braga,D. Silvestre Júnior,Internacional,Palmeiras,Estádio José Pinheiro Borda,3,1,RS,SP,2014
37,2014-11-29,Sábado,20:59,Flamengo,Vitoria,,,V. Luxemburgo da Silva,N. da Silveira Júnior,Flamengo,Vitoria,Arena da Amazônia,4,0,RJ,BA,2014
37,2014-11-30,Domingo,16:59,Fluminense,Corinthians,,,C. Borges dos Santos,L. Venker de Menezes,Fluminense,Corinthians, Maracanã,5,2,RJ,SP,2014
37,2014-11-30,Domingo,17:00,Chapecoense,Cruzeiro,,,C. Rodrigues,M. de Oliveira Santos,Empate,Empate,Arena Condá,1,1,SC,MG,2014
37,2014-11-30,Domingo,17:01,Santos,Botafogo-RJ,,,E. Alves Moreira,V. Carmo Mancini,Santos,Botafogo-RJ,Estádio Urbano Caldeira,2,0,SP,RJ,2014
37,2014-11-30,Domingo,17:02,Sao Paulo,Figueirense,,,M. Ramalho,A. Fucks,Empate,Empate, Morumbi,1,1,SP,SC,2014
37,2014-11-30,Domingo,19:29,Athletico-PR,Goias,,,C. dos Santos Oliveira,S. Drubscky de Campos,Athletico-PR,Goias,Estádio Joaquim Américo Guimarães,1,0,PR,GO,2014
37,2014-11-30,Domingo,19:30,Atletico-MG,Coritiba,,,L. Culpi,M. dos Santos Gonçalves,Coritiba,Atletico-MG,Estádio Raimundo Sampaio,1,2,MG,PR,2014
37,2014-11-30,Domingo,19:32,Bahia,Gremio,,,C. Fabian,L. Scolari,Bahia,Gremio,Itaipava Arena Fonte Nova,1,0,BA,RS,2014
38,2014-12-06,Sábado,16:33,Corinthians,Criciuma,,,L. Venker de Menezes,L. Vieira,Corinthians,Criciuma,Neo Química Arena,2,1,SP,SC,2014
38,2014-12-06,Sábado,16:33,Figueirense,Internacional,,,A. Fucks,A. da Silva Braga,Internacional,Figueirense, Orlando Scarpelli,1,2,SC,RS,2014
38,2014-12-07,Domingo,17:00,Botafogo-RJ,Atletico-MG,,,V. Carmo Mancini,L. Culpi,Empate,Empate,Estádio Nacional de Brasília,0,0,RJ,MG,2014
38,2014-12-07,Domingo,17:00,Gremio,Flamengo,,,L. Scolari,V. Luxemburgo da Silva,Empate,Empate,Arena do Grêmio,1,1,RS,RJ,2014
38,2014-12-07,Domingo,17:00,Goias,Chapecoense,,,S. Drubscky de Campos,C. Rodrigues,Goias,Chapecoense,Estádio do Governo do Estado de Goiás (Serra Dourada),4,2,GO,SC,2014
38,2014-12-07,Domingo,17:01,Vitoria,Santos,,,N. da Silveira Júnior,E. Alves Moreira,Santos,Vitoria, Barradão,0,1,BA,SP,2014
38,2014-12-07,Domingo,17:01,Sport,Sao Paulo,,,E. Baptista,M. Ramalho,Sport,Sao Paulo,Arena de Pernambuco,1,0,PE,SP,2014
38,2014-12-07,Domingo,17:02,Coritiba,Bahia,,,M. dos Santos Gonçalves,C. Fabian,Coritiba,Bahia, Couto Pereira,3,2,PR,BA,2014
38,2014-12-07,Domingo,17:05,Palmeiras,Athletico-PR,,,D. Silvestre Júnior,C. dos Santos Oliveira,Empate,Empate,Allianz Parque,1,1,SP,PR,2014
38,2014-12-07,Domingo,17:05,Cruzeiro,Fluminense,,,M. de Oliveira Santos,C. Borges dos Santos,Cruzeiro,Fluminense, Mineirão,2,1,MG,RJ,2014
1,2015-05-09,Sábado,18:32,Chapecoense,Coritiba,4-2-3-1,3-5-2,V. Eutrópio,M. dos Santos Gonçalves,Chapecoense,Coritiba,Arena Condá,2,1,SC,PR,2015
1,2015-05-09,Sábado,18:33,Palmeiras,Atletico-MG,4-2-3-1,4-2-3-1,O. de Oliveira Filho,L. Culpi,Empate,Empate,Allianz Parque,2,2,SP,MG,2015
1,2015-05-09,Sábado,21:00,Fluminense,Joinville,4-3-1-2,4-4-1-1,S. Drubscky de Campos,H. Maria,Fluminense,Joinville, Maracanã,1,0,RJ,SC,2015
1,2015-05-10,Domingo,11:00,Gremio,Ponte Preta,4-2-3-1,4-1-2-1-2,L. Scolari,A. Ferreira,Empate,Empate,Arena do Grêmio,3,3,RS,SP,2015
1,2015-05-10,Domingo,15:59,Cruzeiro,Corinthians,4-2-3-1,4-2-3-1,M. de Oliveira Santos,A. Bacchi,Corinthians,Cruzeiro,Arena Pantanal,0,1,MG,SP,2015
1,2015-05-10,Domingo,15:59,Sport,Figueirense,4-2-3-1,4-4-2,E. Baptista,A. Fucks,Sport,Figueirense,Adelmar da Costa Carvalho,4,1,PE,SC,2015
1,2015-05-10,Domingo,16:00,Athletico-PR,Internacional,4-2-3-1,4-2-3-1,M. Mendes,D. Aguirre Camblor,Athletico-PR,Internacional,Estádio Joaquim Américo Guimarães,3,0,PR,RS,2015
1,2015-05-10,Domingo,16:02,Sao Paulo,Flamengo,4-2-3-1,4-3-2-1,M. Cruz,V. Luxemburgo da Silva,Sao Paulo,Flamengo, Morumbi,2,1,SP,RJ,2015
1,2015-05-10,Domingo,18:29,Vasco,Goias,4-2-3-1,4-2-3-1,D. Ghidoni Junior,H. Pinto dos Anjos,Empate,Empate,Estádio Vasco da Gama,0,0,RJ,GO,2015
1,2015-05-10,Domingo,18:34,Avai,Santos,4-3-1-2,4-2-3-1,G. Kleina,M. Fernandes,Empate,Empate,  Ressacada,1,1,SC,SP,2015
2,2015-05-16,Sábado,18:29,Goias,Athletico-PR,4-3-1-2,4-2-3-1,H. Pinto dos Anjos,M. Mendes,Goias,Athletico-PR,Estádio do Governo do Estado de Goiás (Serra Dourada),2,0,GO,PR,2015
2,2015-05-16,Sábado,18:33,Coritiba,Gremio,4-2-3-1,4-2-3-1,M. dos Santos Gonçalves,L. Scolari,Coritiba,Gremio, Couto Pereira,2,0,PR,RS,2015
2,2015-05-16,Sábado,21:02,Corinthians,Chapecoense,4-2-3-1,4-2-3-1,A. Bacchi,V. Eutrópio,Corinthians,Chapecoense,Estádio Doutor Adhemar de Barros,1,0,SP,SC,2015
2,2015-05-17,Domingo,11:03,Figueirense,Vasco,4-1-2-1-2,4-2-3-1,A. Fucks,D. Ghidoni Junior,Empate,Empate, Orlando Scarpelli,0,0,SC,RJ,2015
2,2015-05-17,Domingo,16:01,Atletico-MG,Fluminense,4-2-3-1,4-2-3-1,L. Culpi,S. Drubscky de Campos,Atletico-MG,Fluminense,Estádio Nacional de Brasília,4,1,MG,RJ,2015
2,2015-05-17,Domingo,16:02,Flamengo,Sport,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,E. Baptista,Empate,Empate, Maracanã,2,2,RJ,PE,2015
2,2015-05-17,Domingo,16:02,Santos,Cruzeiro,4-2-3-1,4-2-3-1,M. Fernandes,M. de Oliveira Santos,Santos,Cruzeiro,Estádio Urbano Caldeira,1,0,SP,MG,2015
2,2015-05-17,Domingo,18:30,Internacional,Avai,4-2-3-1,4-4-2,D. Aguirre Camblor,G. Kleina,Internacional,Avai,Estádio José Pinheiro Borda,1,0,RS,SC,2015
2,2015-05-17,Domingo,18:31,Joinville,Palmeiras,4-3-3,4-3-2-1,H. Maria,O. de Oliveira Filho,Empate,Empate,Arena Joinville,0,0,SC,SP,2015
2,2015-05-17,Domingo,18:33,Ponte Preta,Sao Paulo,4-2-3-1,4-2-3-1,A. Ferreira,M. Cruz,Ponte Preta,Sao Paulo, Moisés Lucarelli,1,0,SP,SP,2015
3,2015-05-23,Sábado,18:31,Vasco,Internacional,4-2-3-1,4-2-3-1,D. Ghidoni Junior,D. Aguirre Camblor,Empate,Empate,Estádio Vasco da Gama,1,1,RJ,RS,2015
3,2015-05-23,Sábado,18:33,Sao Paulo,Joinville,4-2-3-1,4-4-2,M. Cruz,H. Maria,Sao Paulo,Joinville, Morumbi,3,0,SP,SC,2015
3,2015-05-23,Sábado,21:00,Gremio,Figueirense,4-2-3-1,4-1-2-1-2,J. Freitas,A. Fucks,Gremio,Figueirense,Arena do Grêmio,1,0,RS,SC,2015
3,2015-05-24,Domingo,11:02,Palmeiras,Goias,4-2-3-1,4-3-1-2,O. de Oliveira Filho,H. Pinto dos Anjos,Goias,Palmeiras,Allianz Parque,0,1,SP,GO,2015
3,2015-05-24,Domingo,16:00,Chapecoense,Santos,4-3-1-2,4-2-3-1,V. Eutrópio,M. Fernandes,Chapecoense,Santos,Arena Condá,1,0,SC,SP,2015
3,2015-05-24,Domingo,16:00,Athletico-PR,Atletico-MG,4-2-3-1,4-2-3-1,M. Mendes,L. Culpi,Athletico-PR,Atletico-MG,Estádio Joaquim Américo Guimarães,1,0,PR,MG,2015
3,2015-05-24,Domingo,16:00,Fluminense,Corinthians,4-2-3-1,4-2-3-1,E. Alves Moreira,A. Bacchi,Empate,Empate, Maracanã,0,0,RJ,SP,2015
3,2015-05-24,Domingo,16:02,Avai,Flamengo,4-3-1-2,4-3-2-1,G. Kleina,V. Luxemburgo da Silva,Avai,Flamengo,  Ressacada,2,1,SC,RJ,2015
3,2015-05-24,Domingo,18:30,Cruzeiro,Ponte Preta,4-3-2-1,4-2-3-1,M. de Oliveira Santos,A. Ferreira,Empate,Empate, Mineirão,1,1,MG,SP,2015
3,2015-05-24,Domingo,18:31,Sport,Coritiba,4-2-3-1,4-3-2-1,E. Baptista,M. dos Santos Gonçalves,Sport,Coritiba,Adelmar da Costa Carvalho,1,0,PE,PR,2015
4,2015-05-30,Sábado,18:30,Ponte Preta,Chapecoense,4-2-3-1,4-3-3,A. Ferreira,V. Eutrópio,Ponte Preta,Chapecoense, Moisés Lucarelli,3,1,SP,SC,2015
4,2015-05-30,Sábado,18:32,Coritiba,Avai,4-3-1-2,4-4-1-1,M. dos Santos Gonçalves,G. Kleina,Avai,Coritiba, Couto Pereira,1,2,PR,SC,2015
4,2015-05-30,Sábado,21:00,Joinville,Athletico-PR,4-4-2,4-2-3-1,H. Maria,M. Mendes,Athletico-PR,Joinville,Arena Joinville,1,2,SC,PR,2015
4,2015-05-31,Domingo,10:59,Santos,Sport,4-2-3-1,4-2-3-1,M. Fernandes,E. Baptista,Empate,Empate,Estádio Urbano Caldeira,2,2,SP,PE,2015
4,2015-05-31,Domingo,15:59,Atletico-MG,Vasco,4-2-3-1,4-2-3-1,L. Culpi,D. Ghidoni Junior,Atletico-MG,Vasco,Estádio Raimundo Sampaio,3,0,MG,RJ,2015
4,2015-05-31,Domingo,16:00,Goias,Gremio,4-3-1-2,4-2-3-1,H. Pinto dos Anjos,R. Machado Marques,Empate,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),1,1,GO,RS,2015
4,2015-05-31,Domingo,16:01,Internacional,Sao Paulo,4-2-3-1,4-2-2-2,D. Aguirre Camblor,J. Osorio,Empate,Empate,Estádio José Pinheiro Borda,0,0,RS,SP,2015
4,2015-05-31,Domingo,16:03,Corinthians,Palmeiras,4-2-3-1,4-3-1-2,A. Bacchi,O. de Oliveira Filho,Palmeiras,Corinthians,Neo Química Arena,0,2,SP,SP,2015
4,2015-05-31,Domingo,18:29,Flamengo,Fluminense,4-2-3-1,4-2-3-1,C. Borges dos Santos,E. Alves Moreira,Fluminense,Flamengo, Maracanã,2,3,RJ,RJ,2015
4,2015-05-31,Domingo,18:31,Figueirense,Cruzeiro,4-1-2-1-2,4-2-3-1,A. Fucks,M. de Oliveira Santos,Figueirense,Cruzeiro, Orlando Scarpelli,2,1,SC,MG,2015
5,2015-06-03,Quarta-feira,19:31,Athletico-PR,Figueirense,4-4-1-1,4-1-2-1-2,M. Mendes,A. Fucks,Athletico-PR,Figueirense,Estádio Joaquim Américo Guimarães,1,0,PR,SC,2015
5,2015-06-03,Quarta-feira,19:32,Vasco,Ponte Preta,4-2-3-1,4-2-3-1,D. Ghidoni Junior,A. Ferreira,Ponte Preta,Vasco,Estádio Vasco da Gama,0,3,RJ,SP,2015
5,2015-06-03,Quarta-feira,19:32,Chapecoense,Joinville,4-3-1-2,4-2-3-1,V. Eutrópio,H. Maria,Chapecoense,Joinville,Arena Condá,2,0,SC,SC,2015
5,2015-06-03,Quarta-feira,21:02,Sao Paulo,Santos,4-2-3-1,4-2-3-1,J. Osorio,M. Fernandes,Sao Paulo,Santos, Morumbi,3,2,SP,SP,2015
5,2015-06-03,Quarta-feira,21:59,Gremio,Corinthians,4-4-2,4-2-3-1,R. Machado Marques,A. Bacchi,Gremio,Corinthians,Arena do Grêmio,3,1,RS,SP,2015
5,2015-06-03,Quarta-feira,22:00,Avai,Atletico-MG,4-4-1-1,4-2-3-1,G. Kleina,L. Culpi,Atletico-MG,Avai,  Ressacada,1,4,SC,MG,2015
5,2015-06-03,Quarta-feira,22:01,Cruzeiro,Flamengo,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,C. Borges dos Santos,Cruzeiro,Flamengo, Mineirão,1,0,MG,RJ,2015
5,2015-06-04,Quinta-feira,16:00,Fluminense,Coritiba,4-2-3-1,4-1-4-1,E. Alves Moreira,M. dos Santos Gonçalves,Fluminense,Coritiba, Maracanã,2,0,RJ,PR,2015
5,2015-06-04,Quinta-feira,21:01,Sport,Goias,4-2-3-1,4-3-1-2,E. Baptista,H. Pinto dos Anjos,Sport,Goias,Adelmar da Costa Carvalho,1,0,PE,GO,2015
5,2015-06-04,Quinta-feira,21:02,Palmeiras,Internacional,4-2-3-1,4-2-3-1,O. de Oliveira Filho,D. Aguirre Camblor,Empate,Empate,Allianz Parque,1,1,SP,RS,2015
6,2015-06-06,Sábado,18:29,Flamengo,Chapecoense,4-2-3-1,4-3-1-2,C. Borges dos Santos,V. Eutrópio,Flamengo,Chapecoense, Maracanã,1,0,RJ,SC,2015
6,2015-06-06,Sábado,18:30,Atletico-MG,Cruzeiro,4-2-3-1,4-2-3-1,L. Culpi,V. Luxemburgo da Silva,Cruzeiro,Atletico-MG,Estádio Raimundo Sampaio,1,3,MG,MG,2015
6,2015-06-06,Sábado,18:30,Santos,Ponte Preta,4-2-3-1,4-2-3-1,M. Fernandes,A. Ferreira,Empate,Empate,Estádio Urbano Caldeira,2,2,SP,SP,2015
6,2015-06-06,Sábado,21:58,Joinville,Corinthians,4-4-1-1,4-2-3-1,A. Batista,A. Bacchi,Corinthians,Joinville,Arena Joinville,0,1,SC,SP,2015
6,2015-06-06,Sábado,22:01,Athletico-PR,Vasco,4-2-3-1,4-2-3-1,M. Mendes,D. Ghidoni Junior,Athletico-PR,Vasco,Estádio Joaquim Américo Guimarães,2,0,PR,RJ,2015
6,2015-06-06,Sábado,22:01,Sao Paulo,Gremio,4-2-3-1,4-2-3-1,J. Osorio,R. Machado Marques,Sao Paulo,Gremio, Morumbi,2,0,SP,RS,2015
6,2015-06-07,Domingo,11:02,Internacional,Coritiba,4-2-2-2,4-2-3-1,D. Aguirre Camblor,M. dos Santos Gonçalves,Internacional,Coritiba,Estádio José Pinheiro Borda,2,0,RS,PR,2015
6,2015-06-07,Domingo,19:28,Goias,Avai,4-2-3-1,3-4-1-2,H. Pinto dos Anjos,G. Kleina,Avai,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),0,1,GO,SC,2015
6,2015-06-07,Domingo,19:30,Fluminense,Sport,4-2-3-1,4-2-3-1,E. Alves Moreira,E. Baptista,Empate,Empate, Maracanã,0,0,RJ,PE,2015
6,2015-06-07,Domingo,19:32,Figueirense,Palmeiras,4-1-2-1-2,4-2-3-1,A. Fucks,O. de Oliveira Filho,Figueirense,Palmeiras, Orlando Scarpelli,2,1,SC,SP,2015
7,2015-06-10,Quarta-feira,19:30,Atletico-MG,Santos,4-2-3-1,4-2-3-1,L. Culpi,M. Fernandes,Empate,Empate,Estádio Raimundo Sampaio,2,2,MG,SP,2015
7,2015-06-13,Sábado,16:30,Corinthians,Internacional,4-2-3-1,4-2-2-2,A. Bacchi,D. Aguirre Camblor,Corinthians,Internacional,Neo Química Arena,2,1,SP,RS,2015
7,2015-06-13,Sábado,16:32,Chapecoense,Sao Paulo,4-3-1-2,4-2-3-1,V. Eutrópio,J. Osorio,Sao Paulo,Chapecoense,Arena Condá,0,1,SC,SP,2015
7,2015-06-13,Sábado,16:33,Coritiba,Flamengo,4-2-2-2,4-2-3-1,N. da Silveira Júnior,C. Borges dos Santos,Flamengo,Coritiba, Couto Pereira,0,1,PR,RJ,2015
7,2015-06-13,Sábado,20:58,Sport,Joinville,4-2-2-2,4-2-3-1,E. Baptista,A. Batista,Sport,Joinville,Adelmar da Costa Carvalho,2,1,PE,SC,2015
7,2015-06-13,Sábado,21:01,Vasco,Cruzeiro,4-3-3,4-2-3-1,D. Ghidoni Junior,V. Luxemburgo da Silva,Cruzeiro,Vasco,Estádio Vasco da Gama,1,3,RJ,MG,2015
7,2015-06-14,Domingo,10:59,Ponte Preta,Goias,4-2-3-1,4-3-1-2,A. Ferreira,H. Pinto dos Anjos,Empate,Empate, Moisés Lucarelli,0,0,SP,GO,2015
7,2015-06-14,Domingo,15:58,Palmeiras,Fluminense,4-2-3-1,4-3-2-1,A. Valentim do Carmo Neto,E. Alves Moreira,Palmeiras,Fluminense,Allianz Parque,2,1,SP,RJ,2015
7,2015-06-14,Domingo,15:59,Avai,Figueirense,4-1-2-1-2,4-4-2,G. Kleina,A. Fucks,Empate,Empate,  Ressacada,1,1,SC,SC,2015
7,2015-06-14,Domingo,16:00,Gremio,Athletico-PR,4-4-1-1,4-2-3-1,R. Machado Marques,M. Mendes,Gremio,Athletico-PR,Arena do Grêmio,2,1,RS,PR,2015
8,2015-06-18,Quinta-feira,21:03,Figueirense,Internacional,4-1-2-1-2,4-4-2,A. Fucks,D. Aguirre Camblor,Empate,Empate, Orlando Scarpelli,0,0,SC,RS,2015
8,2015-06-20,Sábado,16:30,Sport,Vasco,4-2-3-1,4-2-3-1,E. Baptista,D. Ghidoni Junior,Sport,Vasco,Arena de Pernambuco,2,1,PE,RJ,2015
8,2015-06-20,Sábado,16:30,Flamengo,Atletico-MG,4-2-3-1,4-1-4-1,C. Borges dos Santos,L. Culpi,Atletico-MG,Flamengo, Maracanã,0,2,RJ,MG,2015
8,2015-06-20,Sábado,16:33,Santos,Corinthians,4-2-3-1,4-2-3-1,M. Fernandes,A. Bacchi,Santos,Corinthians,Estádio Urbano Caldeira,1,0,SP,SP,2015
8,2015-06-20,Sábado,21:01,Gremio,Palmeiras,4-2-3-1,4-2-3-1,R. Machado Marques,M. de Oliveira Santos,Gremio,Palmeiras,Arena do Grêmio,1,0,RS,SP,2015
8,2015-06-21,Domingo,11:01,Cruzeiro,Chapecoense,4-2-3-1,4-3-2-1,V. Luxemburgo da Silva,V. Eutrópio,Chapecoense,Cruzeiro, Mineirão,0,1,MG,SC,2015
8,2015-06-21,Domingo,15:59,Joinville,Goias,4-2-3-1,4-4-2,A. Batista,H. Pinto dos Anjos,Joinville,Goias,Arena Joinville,2,1,SC,GO,2015
8,2015-06-21,Domingo,16:00,Sao Paulo,Avai,4-2-3-1,4-3-1-2,J. Osorio,G. Kleina,Empate,Empate, Morumbi,1,1,SP,SC,2015
8,2015-06-21,Domingo,16:01,Athletico-PR,Coritiba,4-2-3-1,4-2-3-1,M. Mendes,N. da Silveira Júnior,Empate,Empate,Estádio Joaquim Américo Guimarães,2,2,PR,PR,2015
8,2015-06-24,Quarta-feira,19:30,Fluminense,Ponte Preta,4-2-3-1,4-2-3-1,E. Alves Moreira,A. Ferreira,Fluminense,Ponte Preta, Maracanã,2,0,RJ,SP,2015
9,2015-06-27,Sábado,16:01,Avai,Gremio,3-4-1-2,4-2-3-1,G. Kleina,R. Machado Marques,Gremio,Avai,  Ressacada,1,2,SC,RS,2015
9,2015-06-27,Sábado,16:01,Chapecoense,Sport,4-3-1-2,4-2-3-1,V. Eutrópio,E. Baptista,Empate,Empate,Arena Condá,1,1,SC,PE,2015
9,2015-06-27,Sábado,21:00,Corinthians,Figueirense,4-1-4-1,4-3-1-2,A. Bacchi,A. Fucks,Corinthians,Figueirense,Neo Química Arena,2,1,SP,SC,2015
9,2015-06-28,Domingo,10:59,Atletico-MG,Joinville,4-2-3-1,4-2-3-1,L. Culpi,A. Batista,Atletico-MG,Joinville, Mineirão,1,0,MG,SC,2015
9,2015-06-28,Domingo,15:59,Palmeiras,Sao Paulo,4-2-3-1,4-2-3-1,M. de Oliveira Santos,J. Osorio,Palmeiras,Sao Paulo,Allianz Parque,4,0,SP,SP,2015
9,2015-06-28,Domingo,15:59,Goias,Fluminense,4-2-2-2,4-2-3-1,A. César,E. Alves Moreira,Fluminense,Goias,Estádio do Governo do Estado de Goiás (Serra Dourada),1,2,GO,RJ,2015
9,2015-06-28,Domingo,16:02,Ponte Preta,Athletico-PR,4-2-3-1,4-2-3-1,A. Ferreira,M. Mendes,Ponte Preta,Athletico-PR, Moisés Lucarelli,2,1,SP,PR,2015
9,2015-06-28,Domingo,16:03,Coritiba,Cruzeiro,4-1-3-2,4-2-3-1,N. da Silveira Júnior,V. Luxemburgo da Silva,Coritiba,Cruzeiro, Couto Pereira,1,0,PR,MG,2015
9,2015-06-28,Domingo,18:31,Vasco,Flamengo,4-4-2,4-2-3-1,C. Juarez Roth,C. Borges dos Santos,Vasco,Flamengo,Arena Pantanal,1,0,RJ,RJ,2015
9,2015-06-28,Domingo,18:31,Internacional,Santos,4-2-2-2,4-2-3-1,D. Aguirre Camblor,M. Fernandes,Internacional,Santos,Estádio José Pinheiro Borda,1,0,RS,SP,2015
10,2015-07-01,Quarta-feira,19:31,Sport,Internacional,4-2-3-1,4-2-2-2,E. Baptista,D. Aguirre Camblor,Sport,Internacional,Adelmar da Costa Carvalho,3,0,PE,RS,2015
10,2015-07-01,Quarta-feira,19:31,Vasco,Avai,4-4-2,4-2-3-1,C. Juarez Roth,G. Kleina,Vasco,Avai,Estádio Vasco da Gama,1,0,RJ,SC,2015
10,2015-07-01,Quarta-feira,21:00,Palmeiras,Chapecoense,4-2-3-1,4-3-2-1,M. de Oliveira Santos,V. Eutrópio,Palmeiras,Chapecoense,Allianz Parque,2,0,SP,SC,2015
10,2015-07-01,Quarta-feira,21:00,Atletico-MG,Coritiba,4-2-3-1,4-2-2-2,L. Culpi,N. da Silveira Júnior,Atletico-MG,Coritiba,Estádio Raimundo Sampaio,2,0,MG,PR,2015
10,2015-07-01,Quarta-feira,22:00,Gremio,Cruzeiro,4-2-3-1,4-2-3-1,R. Machado Marques,V. Luxemburgo da Silva,Gremio,Cruzeiro,Arena do Grêmio,1,0,RS,MG,2015
10,2015-07-01,Quarta-feira,22:01,Joinville,Flamengo,4-2-3-1,4-4-2,A. Batista,C. Borges dos Santos,Flamengo,Joinville,Arena Joinville,0,1,SC,RJ,2015
10,2015-07-01,Quarta-feira,22:01,Athletico-PR,Sao Paulo,4-2-3-1,4-3-1-2,M. Mendes,J. Osorio,Athletico-PR,Sao Paulo,Estádio Joaquim Américo Guimarães,2,1,PR,SP,2015
10,2015-07-02,Quinta-feira,19:29,Figueirense,Goias,4-3-1-2,4-3-1-2,A. Fucks,A. César,Figueirense,Goias, Orlando Scarpelli,3,1,SC,GO,2015
10,2015-07-02,Quinta-feira,19:33,Corinthians,Ponte Preta,4-2-3-1,4-2-3-1,A. Bacchi,A. Ferreira,Corinthians,Ponte Preta,Neo Química Arena,2,0,SP,SP,2015
10,2015-07-02,Quinta-feira,20:59,Fluminense,Santos,4-2-3-1,4-2-3-1,E. Alves Moreira,M. Fernandes,Fluminense,Santos, Maracanã,2,1,RJ,SP,2015
11,2015-07-04,Sábado,15:01,Coritiba,Joinville,4-4-2,4-2-3-1,N. da Silveira Júnior,A. Batista,Empate,Empate, Couto Pereira,0,0,PR,SC,2015
11,2015-07-04,Sábado,21:01,Cruzeiro,Athletico-PR,4-2-3-1,4-2-3-1,V. Luxemburgo da Silva,M. Mendes,Cruzeiro,Athletico-PR, Mineirão,2,0,MG,PR,2015
11,2015-07-04,Sábado,21:03,Chapecoense,Vasco,4-3-2-1,4-2-3-1,V. Eutrópio,C. Juarez Roth,Chapecoense,Vasco,Arena Condá,1,0,SC,RJ,2015
11,2015-07-05,Domingo,11:02,Avai,Sport,4-1-2-1-2,4-2-3-1,G. Kleina,E. Baptista,Empate,Empate,  Ressacada,2,2,SC,PE,2015
11,2015-07-05,Domingo,15:59,Goias,Corinthians,4-2-2-2,4-2-3-1,A. César,A. Bacchi,Empate,Empate,Estádio do Governo do Estado de Goiás (Serra Dourada),0,0,GO,SP,2015
11,2015-07-05,Domingo,16:02,Santos,Gremio,4-2-3-1,4-2-3-1,M. Fernandes,R. Machado Marques,Gremio,Santos,Estádio Urbano Caldeira,1,3,SP,RS,2015
11,2015-07-05,Domingo,16:03,Sao Paulo,Fluminense,4-2-3-1,4-3-2-1,J. Osorio,E. Alves Moreira,Empate,Empate, Morumbi,0,0,SP,RJ,2015
11,2015-07-05,Domingo,18:28,Ponte Preta,Palmeiras,4-2-3-1,4-2-3-1,A. Ferreira,M. de Oliveira Santos,Palmeiras,Ponte Preta,Arena Pantanal,0,2,SP,SP,2015
11,2015-07-05,Domingo,18:29,Flamengo,Figueirense,4-2-3-1,4-4-2,C. Borges dos Santos,A. Fucks,Figueirense,Flamengo, Maracanã,1,2,RJ,SC,2015
11,2015-07-05,Domingo,18:31,Internacional,Atletico-MG,4-2-3-1,4-2-3-1,D. Aguirre Camblor,L. Culpi,Atletico-MG,Internacional,Estádio José Pinheiro Borda,1,3,RS,MG,2015
12,2015-07-08,Quarta-feira,19:29,Goias,Santos,4-3-1-2,4-2-3-1,J. Camargo,M. Fernandes,Goias,Santos,Estádio do Governo do Estado de Goiás (Serra Dourada),4,1,GO,SP,2015
12,2015-07-08,Quarta-feira,19:32,Chapecoense,Gremio,4-3-2-1,4-2-3-1,V. Eutrópio,R. Machado Marques,Chapecoense,Gremio,Arena Condá,1,0,SC,RS,2015
